"Currency:","AUD","EUR","NZD","GBP","BRL","CAD","CNY","DKK","HKD","INR","JPY","MYR","MXN","NOK","ZAR","SGD","KRW","LKR","SEK","CHF","TWD","THB","VEB"
"Unique Identifier: ","H10/H10/RXI$US_N.B.AL","H10/H10/RXI$US_N.B.EU","H10/H10/RXI$US_N.B.NZ","H10/H10/RXI$US_N.B.UK","H10/H10/RXI_N.B.BZ","H10/H10/RXI_N.B.CA","H10/H10/RXI_N.B.CH","H10/H10/RXI_N.B.DN","H10/H10/RXI_N.B.HK","H10/H10/RXI_N.B.IN","H10/H10/RXI_N.B.JA","H10/H10/RXI_N.B.MA","H10/H10/RXI_N.B.MX","H10/H10/RXI_N.B.NO","H10/H10/RXI_N.B.SF","H10/H10/RXI_N.B.SI","H10/H10/RXI_N.B.KO","H10/H10/RXI_N.B.SL","H10/H10/RXI_N.B.SD","H10/H10/RXI_N.B.SZ","H10/H10/RXI_N.B.TA","H10/H10/RXI_N.B.TH","H10/H10/RXI_N.B.VES"
"Time Period","RXI$US_N.B.AL","RXI$US_N.B.EU","RXI$US_N.B.NZ","RXI$US_N.B.UK","RXI_N.B.BZ","RXI_N.B.CA","RXI_N.B.CH","RXI_N.B.DN","RXI_N.B.HK","RXI_N.B.IN","RXI_N.B.JA","RXI_N.B.MA","RXI_N.B.MX","RXI_N.B.NO","RXI_N.B.SF","RXI_N.B.SI","RXI_N.B.KO","RXI_N.B.SL","RXI_N.B.SD","RXI_N.B.SZ","RXI_N.B.TA","RXI_N.B.TH","RXI_N.B.VES"
1993-08-02,0.6895,,0.5521,1.4897,,1.2873,5.7756,6.8330,7.7555,31.6000,104.3500,2.5610,,7.4290,3.3575,1.6165,809.8000,ND,8.0980,1.5025,26.9395,25.2650,
1993-08-03,0.6900,,0.5521,1.5045,,1.2910,5.7756,6.7725,7.7545,31.6000,104.4300,2.5610,,7.3875,3.3525,1.6150,809.9000,48.7800,8.0250,1.5013,26.9385,25.2000,
1993-08-04,0.6880,,0.5515,1.5005,,1.2879,5.7756,6.7400,7.7558,31.6000,104.8000,2.5510,,7.3800,3.3615,1.6137,809.5000,48.7800,7.9990,1.5065,26.9485,25.2100,
1993-08-05,0.6866,,0.5535,1.4910,,1.2895,5.7756,6.7875,7.7538,31.6000,104.2500,2.5512,,7.4150,3.3700,1.6153,809.2000,48.7800,8.0400,1.5111,26.9475,25.2300,
1993-08-06,0.6795,,0.5500,1.4985,,1.2908,5.7756,6.8250,7.7540,31.6000,104.4500,2.5500,,7.3675,3.3650,1.6128,809.7000,48.7800,7.9575,1.5010,26.9390,25.2100,
1993-08-09,0.6805,,0.5572,1.4927,,1.2914,5.7756,6.8600,7.7507,31.6000,104.9300,2.5508,,7.3780,3.3600,1.6112,811.4000,48.7800,7.9150,1.5035,26.9490,25.2100,
1993-08-10,0.6860,,0.5489,1.4802,,1.2918,5.7756,6.9480,7.7510,31.6000,104.6700,2.5520,,7.4395,3.3690,1.6125,812.3000,48.7800,7.9980,1.5177,26.9550,25.2100,
1993-08-11,0.6823,,0.5493,1.4737,,1.3008,5.7963,6.9795,7.7510,31.6000,103.6800,2.5525,,7.4635,3.3720,1.6095,811.1000,48.8300,8.0605,1.5282,26.9500,25.2300,
1993-08-12,0.6780,,0.5510,1.4630,,1.3099,5.7963,7.0725,7.7540,31.6300,103.1700,2.5535,,7.4900,3.3850,1.6100,812.3000,ND,8.1600,1.5265,26.9510,ND,
1993-08-13,0.6780,,0.5515,1.4595,,1.3150,5.7963,7.0800,7.7550,31.6300,102.1800,2.5522,,7.4680,3.3800,1.6100,813.1000,48.8100,8.1800,1.5265,26.9500,25.2100,
1993-08-16,0.6795,,0.5530,1.4840,,1.3152,5.7963,6.9825,7.7530,31.6300,101.1000,2.5508,,7.3580,3.3700,1.6070,812.4000,48.8100,8.0450,1.4975,26.9590,25.1800,
1993-08-17,0.6732,,0.5540,1.4885,,1.3143,5.7963,6.9730,7.7528,31.6300,101.5500,2.5510,,7.3640,3.3475,1.6077,813.6000,48.7900,8.0490,1.5065,26.9535,25.1500,
1993-08-18,0.6747,,0.5550,1.5112,,1.3200,5.7963,6.9025,7.7515,31.6300,101.6000,2.5475,,7.3080,3.3500,1.6060,813.6000,48.7900,7.9025,1.4895,26.9550,25.1500,
1993-08-19,0.6747,,0.5550,1.5050,,1.3185,5.7963,6.8990,7.7460,31.6300,103.9500,2.5485,,7.3120,3.3650,1.6095,813.1000,48.7900,7.9700,1.4850,26.9540,25.1300,
1993-08-20,0.6771,,0.5535,1.5120,,1.3200,5.7963,6.8475,7.7505,31.6300,104.8500,2.5540,,7.2730,3.3600,1.6137,813.8000,48.7900,7.9800,1.4770,26.9550,25.2200,
1993-08-23,0.6665,,0.5505,1.5013,,1.3200,5.7963,6.9375,7.7485,31.4800,103.1200,2.5505,,7.3275,3.3700,1.6085,814.1000,48.8000,8.0900,1.4855,26.9570,25.1600,
1993-08-24,0.6690,,0.5528,1.4962,,1.3194,5.7963,6.8965,7.7482,31.6300,103.7300,2.5496,,7.2930,3.3625,1.6085,813.9000,48.8200,8.0475,1.4795,26.9585,25.1600,
1993-08-25,0.6710,,0.5565,1.4818,,1.3145,5.7963,6.9150,7.7512,31.6300,104.9500,2.5500,,7.3300,3.3700,1.6090,812.9000,48.8300,8.0625,1.4855,26.9600,25.1700,
1993-08-26,0.6702,,0.5550,1.4990,,1.3160,5.7963,6.8600,7.7507,31.6300,104.4000,2.5490,,7.2575,3.3625,1.6058,812.2000,48.8800,8.0700,1.4685,26.9560,25.2100,
1993-08-27,0.6660,,0.5520,1.5005,,1.3218,5.7963,6.8555,7.7495,31.6300,104.0000,2.5497,,7.2555,3.3700,1.6058,811.5000,48.8800,8.0850,1.4710,26.9560,25.1850,
1993-08-30,0.6707,,0.5510,1.4905,,1.3204,5.8063,6.9000,7.7480,31.6300,103.9400,2.5475,,7.2875,3.3730,1.6055,811.7000,ND,8.1150,1.4738,26.9325,25.1500,
1993-08-31,0.6710,,0.5520,1.4868,,1.3208,5.8063,6.8800,7.7485,31.6300,104.7300,2.5480,,7.2900,3.3800,1.6058,811.6000,ND,8.1750,1.4805,26.9360,25.1700,
1993-09-01,0.6680,,0.5535,1.5075,,1.3227,5.8063,6.8500,7.7495,31.6300,105.7000,2.5485,,7.2290,3.3800,1.6067,811.3000,48.9200,8.1800,1.4590,26.9590,25.2000,
1993-09-02,0.6560,,0.5478,1.5012,,1.3270,5.8013,6.8400,7.7495,31.6300,106.0000,2.5480,,7.1930,3.3800,1.6060,811.5000,ND,8.1950,1.4517,26.9560,25.2000,
1993-09-03,0.6483,,0.5425,1.5262,,1.3284,5.8013,6.7025,7.7490,31.6300,105.0500,2.5490,,7.1100,3.3940,1.6058,810.6000,ND,8.0100,1.4290,26.9575,25.2000,
1993-09-06,ND,,ND,ND,,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,
1993-09-07,0.6498,,0.5483,1.5425,,1.3243,5.8013,6.6400,7.7420,31.6300,104.0500,2.5470,,7.0300,3.4100,1.6035,811.5000,48.8400,7.9170,1.4169,26.9425,25.1500,
1993-09-08,0.6580,,0.5525,1.5395,,1.3190,5.8013,6.7075,7.7370,31.6300,105.6400,2.5448,,7.0900,3.4140,1.6032,811.3000,ND,7.9850,1.4230,26.9460,25.1500,
1993-09-09,0.6555,,0.5522,1.5500,,1.3163,5.8013,6.6305,7.7367,31.6300,105.2000,2.5433,,7.0030,3.4000,1.6013,810.6000,48.8200,7.8870,1.4007,26.9465,25.1825,
1993-09-10,0.6494,,0.5510,1.5495,,1.3145,5.8013,6.6000,7.7377,31.6300,106.2000,2.5440,,6.9840,3.4070,1.6083,810.5000,48.7800,7.8600,1.3945,26.9440,25.1600,
1993-09-13,0.6510,,0.5512,1.5420,,1.3162,5.8013,6.5970,7.7355,31.6300,106.3000,2.5435,,7.0050,3.4100,1.5985,810.7000,48.7800,7.8525,1.4080,26.9390,25.1700,
1993-09-14,0.6460,,0.5528,1.5463,,1.3218,5.8013,6.5975,7.7345,31.6300,105.8500,2.5422,,6.9925,3.4150,1.5978,811.8000,48.7900,7.9025,1.3975,26.9395,25.1800,
1993-09-15,0.6497,,0.5527,1.5512,,1.3130,5.8013,6.5440,7.7357,31.6300,106.3000,2.5442,,6.9580,3.4100,1.5985,812.0000,48.7900,7.8780,1.3905,26.9410,25.1900,
1993-09-16,0.6508,,0.5515,1.5330,,1.3147,5.8013,6.5675,7.7318,31.5300,104.4500,2.5478,,7.0125,3.4120,1.5957,811.9000,ND,7.9425,1.4017,26.9375,25.1500,
1993-09-17,0.6512,,0.5515,1.5345,,1.3140,5.8013,6.5650,7.7317,31.5300,104.5000,2.5495,,7.0300,3.4150,1.5960,812.2000,48.7600,7.9826,1.4010,26.9430,25.1600,
1993-09-20,0.6496,,0.5525,1.5317,,1.3220,5.8013,6.5900,7.7330,31.5300,104.3100,2.5465,,7.0295,3.4150,1.5953,813.3000,48.7900,8.0675,1.4035,26.8370,25.1700,
1993-09-21,0.6540,,0.5537,1.5030,,1.3232,5.8013,6.6970,7.7344,31.5300,106.5000,2.5490,,7.1595,3.4160,1.5948,814.3000,48.7900,8.2295,1.4300,26.8650,25.1900,
1993-09-22,0.6550,,0.5541,1.5198,,1.3190,5.8013,6.6325,7.7375,31.5300,106.5000,2.5500,,7.1125,3.4250,1.5940,812.9000,48.8700,8.1400,1.4190,26.9050,25.2500,
1993-09-23,0.6510,,0.5536,1.5055,,1.3225,5.8013,6.6425,7.7340,31.5300,106.0700,2.5530,,7.1725,3.4350,1.5937,812.1000,48.9300,8.0625,1.4340,26.9460,25.2500,
1993-09-24,0.6542,,0.5547,1.5013,,1.3195,5.8013,6.6070,7.7435,31.5300,106.0500,2.5505,,7.1925,3.4360,1.5910,812.1000,48.9700,8.0775,1.4385,26.9300,25.2400,
1993-09-27,0.6500,,0.5545,1.5123,,1.3243,5.8013,6.6125,7.7418,31.5300,105.9000,2.5525,,7.1325,3.4375,1.5908,812.1000,48.9500,8.0250,1.4260,26.9375,25.2450,
1993-09-28,0.6475,,0.5520,1.5152,,1.3237,5.8013,6.5625,7.7407,31.5300,105.2500,2.5500,,7.0950,3.4180,1.5900,812.0000,48.9500,8.0375,1.4130,ND,25.2400,
1993-09-29,0.6450,,0.5500,1.5120,,1.3289,5.8013,6.5225,7.7367,31.5300,105.2000,2.5485,,7.0725,3.4230,1.5870,812.0000,48.9300,8.0450,1.4130,26.9180,25.2100,
1993-09-30,0.6450,,0.5504,1.4960,,1.3360,5.8013,6.5975,7.7345,31.5300,106.0500,2.5450,,7.1380,3.4300,1.5830,812.0000,ND,8.0800,1.4310,ND,25.2200,
1993-10-01,0.6475,,0.5505,1.5048,,1.3390,5.8013,6.6050,7.7355,31.5300,106.0500,2.5482,,7.1260,3.4575,1.5822,812.0000,48.9700,8.1040,1.4247,26.8405,25.2600,
1993-10-04,0.6460,,0.5503,1.5140,,1.3390,5.8013,6.5825,7.7365,31.5300,105.8000,2.5477,,7.1025,3.4475,1.5830,812.3000,49.0000,8.0825,1.4187,26.8470,25.2800,
1993-10-05,0.6465,,0.5480,1.5165,,1.3386,5.8013,6.5925,7.7345,31.5300,105.5700,2.5450,,7.1075,3.4450,1.5715,815.2000,ND,8.0850,1.4215,26.8500,25.2400,
1993-10-06,0.6545,,0.5476,1.5257,,1.3355,5.8013,6.5750,7.7340,31.5300,105.6000,2.5435,,7.0925,3.4520,1.5590,816.3000,48.9600,8.0500,1.4220,26.8375,25.2500,
1993-10-07,0.6550,,0.5495,1.5220,,1.3330,5.8013,6.5725,7.7260,31.5300,105.1500,2.5520,,7.0975,3.4560,1.5685,815.3000,48.9400,8.0500,1.4260,26.8375,25.2100,
1993-10-08,0.6580,,0.5515,1.5352,,1.3317,5.8013,6.5075,7.7260,31.5300,105.5700,2.5415,,7.0275,3.4475,1.5675,814.6000,48.9400,7.9825,1.4055,26.8500,25.1700,
1993-10-11,ND,,ND,ND,,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,
1993-10-12,0.6590,,0.5521,1.5320,,1.3312,5.8013,6.4550,7.7255,31.5300,105.9500,2.5430,,6.9950,3.4210,1.5635,815.4000,48.8800,7.9050,1.3995,26.8505,25.1900,
1993-10-13,0.6613,,0.5518,1.5223,,1.3293,5.8013,6.5150,7.7280,31.5300,106.0200,2.5437,,7.0525,3.3980,1.5668,814.6000,48.8600,7.9200,1.4058,26.8450,25.1700,
1993-10-14,0.6630,,0.5516,1.5127,,1.3267,5.8013,6.5590,7.7270,31.5300,107.4300,2.5435,,7.0925,3.3660,1.5688,813.8000,ND,7.9340,1.4227,26.8450,25.1800,
1993-10-15,0.6620,,0.5500,1.5120,,1.3317,5.8013,6.5720,7.7258,31.5300,107.0800,2.5435,,7.0990,3.3475,1.5692,813.6000,48.8700,7.8720,1.4270,26.8700,25.2300,
1993-10-18,0.6610,,0.5515,1.4980,,1.3275,5.8013,6.6025,7.7258,31.5300,107.4700,2.5440,,7.1450,3.3450,1.5718,813.5000,ND,7.8825,1.4345,26.8765,25.2500,
1993-10-19,0.6642,,0.5550,1.4924,,1.3253,5.8013,6.6540,7.7315,31.5300,107.0700,2.5445,,7.1810,3.3525,1.5765,812.7000,ND,7.9040,1.4450,26.8765,25.2850,
1993-10-20,0.6680,,0.5557,1.4893,,1.3220,5.8013,6.6770,7.7335,31.5300,107.3100,2.5445,,7.2070,3.3525,1.5790,812.8000,48.9300,7.9355,1.4552,26.8760,25.2800,
1993-10-21,0.6700,,0.5560,1.4863,,1.3170,5.8013,6.7195,7.7370,31.5300,108.3500,2.5450,,7.2670,3.3610,1.5770,812.7000,48.9500,7.9990,1.4685,26.8820,25.3000,
1993-10-22,0.6690,,0.5568,1.4725,,1.3050,5.8013,6.7280,7.7378,31.5300,108.1600,2.5480,,7.2940,3.3645,1.5760,812.4000,49.0000,8.0520,1.4758,26.9115,25.3500,
1993-10-25,0.6693,,0.5560,1.4863,,1.3095,5.8013,6.7420,7.7295,31.4300,108.3600,2.5495,,7.2810,3.3620,1.5705,812.3000,ND,8.0810,1.4720,ND,25.3400,
1993-10-26,0.6671,,0.5556,1.4770,,1.3207,5.8013,6.7685,7.7305,31.4300,108.1400,2.5550,,7.3280,3.3710,1.5690,812.2000,ND,8.1035,1.4830,26.8900,25.3700,
1993-10-27,0.6661,,0.5545,1.4783,,1.3184,5.8013,6.7860,7.7310,31.4300,108.4700,2.5583,,7.3375,3.3700,1.5765,812.6000,49.0500,8.1345,1.4820,26.8945,25.3400,
1993-10-28,0.6670,,0.5540,1.4800,,1.3227,5.8013,6.7890,7.7310,31.4300,108.5000,2.5595,,7.3480,3.3725,1.5880,812.6000,ND,8.1690,1.4920,26.8920,25.3500,
1993-10-29,0.6655,,0.5540,1.4882,,1.3220,5.8013,6.7560,7.7280,31.4300,108.3500,2.5560,,7.3290,3.3600,1.5860,812.1000,49.0500,8.1440,1.4830,26.8545,25.3400,
1993-11-01,0.6740,,0.5545,1.4807,,1.3160,5.8013,6.8105,7.7265,31.4300,108.2800,2.5625,,7.3805,3.3750,1.5930,811.4000,ND,8.1965,1.5015,ND,25.3700,
1993-11-02,0.6730,,0.5547,1.4825,,1.3058,5.8013,6.7760,7.7265,31.4300,107.5700,2.5608,,7.3695,3.3730,1.5895,810.8000,ND,8.1775,1.5015,26.8415,25.3700,
1993-11-03,0.6760,,0.5545,1.4805,,1.3092,5.8013,6.7635,7.7273,31.4300,107.3000,2.5610,,7.3505,3.3700,1.5875,810.5000,ND,8.1700,1.5020,26.8525,25.3550,
1993-11-04,0.6727,,0.5545,1.4788,,1.3048,5.8013,6.7780,7.7275,31.4300,108.2700,2.5650,,7.3710,3.3675,1.5920,810.5000,ND,8.1890,1.5035,26.8560,25.3400,
1993-11-05,0.6737,,0.5572,1.4865,,1.2935,5.8013,6.7440,7.7275,31.4300,108.2000,2.5555,,7.3410,3.3775,1.5942,810.3000,ND,8.1040,1.4925,26.8750,25.3500,
1993-11-08,0.6700,,0.5531,1.4808,,1.2963,5.8013,6.7055,7.7273,31.4300,108.0700,2.5580,3.1520,7.3235,3.3600,1.5930,810.4000,49.0700,8.1330,1.4852,26.8710,25.3400,
1993-11-09,0.6675,,0.5455,1.4682,,1.3073,5.8013,6.7535,7.7278,31.4300,108.2600,2.5515,3.2400,7.3740,3.3675,1.5937,804.5000,49.2000,8.1860,1.4960,26.8650,25.3700,
1993-11-10,0.6625,,0.5393,1.4753,,1.3086,5.8013,6.7390,7.7295,31.4300,107.2800,2.5500,3.2400,7.3670,3.3650,1.5925,804.5000,49.2400,8.2265,1.4940,26.8730,25.3500,
1993-11-11,ND,,ND,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
1993-11-12,0.6583,,0.5385,1.4818,,1.3135,5.8013,6.7515,7.7260,31.4300,106.3000,2.5505,3.2400,7.3535,3.3670,1.5920,808.6000,49.2000,8.2185,1.4978,26.8725,25.3400,
1993-11-15,0.6537,,0.5382,1.4907,,1.3207,5.8013,6.7455,7.7255,31.4300,106.9000,2.5483,3.2150,7.3430,3.3625,1.5943,809.1000,49.2000,8.2025,1.4915,26.8530,25.3200,
1993-11-16,0.6568,,0.5387,1.4830,,1.3190,5.8013,6.7770,7.7255,31.4300,106.7300,2.5480,ND,7.3960,3.3660,1.5913,810.1000,49.2000,8.2430,1.5005,26.8610,25.3500,
1993-11-17,0.6630,,0.5500,1.4765,,1.3163,5.8013,6.7635,7.7295,31.4300,107.0000,2.5525,ND,7.3965,3.3720,1.5945,810.8000,49.2500,8.2475,1.4975,26.9030,25.3900,
1993-11-18,0.6618,,0.5500,1.4775,,1.3227,5.8195,6.7880,7.7305,31.4300,107.1000,2.5503,3.1080,7.4265,3.3720,1.5955,811.3000,49.2000,8.2855,1.5030,26.8800,25.3750,
1993-11-19,0.6615,,0.5480,1.4712,,1.3278,5.8195,6.8040,7.7275,31.4400,108.3000,2.5525,3.1150,7.4480,3.3725,1.5990,810.7000,49.1200,8.3400,1.5070,26.8805,25.4200,
1993-11-22,0.6608,,0.5472,1.4745,,1.3300,5.8195,6.7570,7.7275,31.4400,108.2700,2.5510,3.1022,7.4060,3.3670,1.5975,809.5000,49.1500,8.3225,1.4935,26.9000,25.4300,
1993-11-23,0.6630,,0.5475,1.4870,,1.3270,5.8195,6.7585,7.7255,31.4400,108.4500,2.5525,3.1026,7.4030,3.3580,1.5995,809.8000,49.5000,8.3700,1.4892,26.8985,25.4500,
1993-11-24,0.6645,,0.5486,1.4880,,1.3293,5.8195,6.7555,7.7255,31.4400,108.1500,2.5508,3.1030,7.3940,3.3580,1.5975,810.3000,49.1700,8.3765,1.4927,26.9215,25.4000,
1993-11-25,ND,,ND,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
1993-11-26,0.6620,,0.5468,1.4795,,1.3288,5.8195,6.7840,7.7275,31.4400,108.7500,2.5570,3.1140,7.4300,3.3690,1.6013,810.9000,48.7800,8.4080,1.4980,26.9150,25.4300,
1993-11-29,0.6598,,0.5450,1.4880,,1.3349,5.8195,6.7705,7.7275,31.4400,109.2700,2.5590,3.1100,7.4235,3.3700,1.6020,811.0000,49.2300,8.4435,1.4910,26.9400,25.4500,
1993-11-30,0.6584,,0.5455,1.4852,,1.3372,5.8195,6.8095,7.7255,31.4400,109.0800,2.5585,3.1055,7.4675,3.3700,1.6005,810.8000,49.3000,8.4810,1.5002,26.9340,25.4450,
1993-12-01,0.6580,,0.5463,1.4805,,1.3333,5.8195,6.7990,7.7248,31.4400,108.7000,2.5575,3.1038,7.4655,3.3700,1.5985,811.0000,49.3000,8.4835,1.4965,26.9265,25.4500,
1993-12-02,0.6660,,0.5477,1.4823,,1.3309,5.8195,6.8015,7.7255,31.4400,108.7400,2.5585,3.1060,7.4755,3.3705,1.5997,811.4000,49.4000,8.4685,1.4978,26.9160,25.4500,
1993-12-03,0.6690,,0.5495,1.4900,,1.3290,5.8195,6.7850,7.7255,31.4400,108.4600,2.5548,3.1045,7.4660,3.3725,1.6025,812.0000,49.4000,8.4220,1.4897,26.9080,25.4550,
1993-12-06,0.6710,,0.5502,1.4985,,1.3267,5.8195,6.7200,7.7245,31.4400,108.2300,2.5530,3.1060,7.3915,3.3655,1.5997,812.5000,49.3500,8.3215,1.4665,26.8830,25.4300,
1993-12-07,0.6665,,0.5505,1.4915,,1.3227,5.8195,6.7125,7.7240,31.4400,107.6000,2.5523,3.1052,7.4030,3.3650,1.5977,812.4000,49.2900,8.3400,1.4662,26.8900,25.4000,
1993-12-08,0.6720,,0.5555,1.4950,,1.3230,5.8195,6.6865,7.7233,31.4400,108.6200,2.5535,3.1066,7.3975,3.3700,1.5975,812.6000,49.3300,8.3130,1.4665,26.8790,25.4100,
1993-12-09,0.6710,,0.5550,1.4945,,1.3248,5.8195,6.6760,7.7233,31.4400,108.7500,2.5525,3.1070,7.4080,3.3675,1.5980,812.6000,49.3000,8.3150,1.4675,26.8620,25.4300,
1993-12-10,0.6712,,0.5557,1.4945,,1.3293,5.8195,6.6470,7.7230,31.4400,109.1800,2.5525,3.1170,7.3790,3.3600,1.5978,812.5000,49.2950,8.3500,1.4567,26.8455,25.4000,
1993-12-13,0.6715,,0.5540,1.4903,,1.3292,5.8195,6.6890,7.7235,31.4400,108.9800,2.5480,3.1148,7.4050,3.3740,1.5950,812.4000,49.2500,8.4150,1.4650,26.8350,25.3900,
1993-12-14,0.6728,,0.5561,1.4882,,1.3340,5.8195,6.7180,7.7247,31.4400,109.3800,2.5490,3.1130,7.4420,3.3800,1.5947,813.1000,49.3300,8.4550,1.4657,26.8275,25.4000,
1993-12-15,0.6727,,0.5590,1.4831,,1.3332,5.8245,6.7300,7.7252,31.4400,109.6600,2.5498,3.1070,7.4560,3.3850,1.5945,814.0000,49.3300,8.4475,1.4665,26.7705,25.4500,
1993-12-16,0.6740,,0.5610,1.4885,,1.3317,5.8245,6.6960,7.7255,31.4400,109.7200,2.5495,3.1060,7.4200,3.3850,1.5932,813.9000,49.3100,8.3960,1.4600,26.7055,25.4500,
1993-12-17,0.6790,,0.5613,1.4910,,1.3387,5.8245,6.6840,7.7258,31.4400,110.1000,2.5500,3.1060,7.4025,3.3850,1.5927,813.6000,49.3200,8.3920,1.4550,26.6200,25.4400,
1993-12-20,0.6785,,0.5610,1.4855,,1.3443,5.8245,6.7115,7.7253,31.4400,110.5500,2.5516,3.1100,7.4270,3.3900,1.5932,813.6000,49.3300,8.4220,1.4630,26.6900,25.4600,
1993-12-21,0.6792,,0.5613,1.4887,,1.3442,5.8245,6.6825,7.7252,31.4400,111.0800,2.5523,3.1100,7.4075,3.3865,1.5928,814.8000,49.3250,8.3680,1.4515,26.7500,25.4700,
1993-12-22,0.6800,,0.5610,1.4945,,1.3345,5.8245,6.6505,7.7237,31.4400,110.5700,2.5535,3.1150,7.3800,3.3900,1.5935,814.9000,49.3300,8.2600,1.4377,26.7500,25.4900,
1993-12-23,0.6771,,0.5593,1.5043,,1.3265,5.8242,6.6190,7.7232,31.4400,110.5500,2.5645,3.1100,7.3465,3.3800,1.5920,813.7000,49.3100,8.2025,1.4340,26.6980,25.4750,
1993-12-24,0.6783,,0.5580,1.5030,,1.3265,5.8245,6.6315,7.7235,31.4400,110.9500,2.5720,3.1050,7.3630,3.3770,1.5940,811.5000,49.3000,8.2126,1.4390,26.6590,25.4700,
1993-12-27,0.6785,,0.5585,1.5035,,1.3280,5.8245,6.6450,7.7240,31.4400,111.5300,2.5880,3.1060,7.3755,3.3760,1.6010,811.0000,49.3200,8.2820,1.4450,26.6600,25.5000,
1993-12-28,0.6788,,0.5595,1.5072,,1.3290,5.8245,6.6445,7.7240,31.4400,111.3500,2.6020,3.1060,7.3800,3.3760,1.5990,811.3000,49.3000,8.2390,1.4385,26.6500,25.5000,
1993-12-29,0.6740,,0.5583,1.4910,,1.3335,5.8145,6.7065,7.7235,31.4400,111.6000,2.6420,3.1100,7.4500,3.3860,1.6020,811.4000,49.3400,8.2795,1.4570,26.6440,25.5000,
1993-12-30,0.6762,,0.5575,1.4763,,1.3290,5.8145,6.7715,7.7240,31.4400,112.0000,2.6930,3.1080,7.5115,3.4000,1.6060,811.6000,49.3500,8.3280,1.4840,26.6765,25.5700,
1993-12-31,0.6783,,0.5590,1.4775,,1.3255,5.8145,6.7905,7.7280,31.4400,111.7000,2.6950,ND,7.5320,3.4005,1.6085,811.3000,49.3000,8.3400,1.4880,26.6260,25.5800,
1994-01-03,0.6840,,0.5620,1.4760,,1.3155,8.7217,6.8035,7.7260,31.4400,112.5000,2.6705,3.1080,7.5435,3.4005,1.6130,810.4000,49.3800,8.3840,1.4910,26.6260,25.5800,
1994-01-04,0.6845,,0.5620,1.4840,,1.3173,8.7217,6.7785,7.7250,31.4400,112.7500,2.6320,3.1200,7.5185,3.4050,1.6115,811.3000,49.5300,8.2460,1.4875,ND,25.5900,
1994-01-05,0.6860,,0.5613,1.4870,,1.3180,8.7217,6.7650,7.7235,31.4400,113.1000,2.6267,3.1065,7.5075,3.4000,1.6005,812.2000,49.5200,8.2120,1.4807,26.5700,25.5800,
1994-01-06,0.6840,,0.5557,1.4855,,1.3215,8.7217,6.7710,7.7255,31.4400,112.7500,2.6308,3.1060,7.5030,3.4005,1.5930,814.5000,49.4500,8.2115,1.4807,26.5690,25.5700,
1994-01-07,0.6865,,0.5568,1.4900,,1.3235,8.7117,6.7350,7.7253,31.4400,111.9700,2.6290,3.1060,7.4720,3.3900,1.5970,816.2000,49.5900,8.1520,1.4700,26.5990,25.5700,
1994-01-10,0.6865,,0.5584,1.4923,,1.3181,8.7217,6.7390,7.7253,31.4400,112.3800,2.6660,3.1160,7.4920,3.4000,1.5977,816.6000,49.4700,8.1630,1.4730,26.4710,25.5600,
1994-01-11,0.6905,,0.5595,1.4905,,1.3219,8.7217,6.7565,7.7265,31.4400,112.3500,2.7400,3.1090,7.5165,3.4050,1.6070,815.2000,49.3200,8.1900,1.4775,26.5290,25.5800,
1994-01-12,0.6902,,0.5587,1.5018,,1.3208,8.7217,6.7280,7.7275,31.4400,112.4000,2.7330,3.1095,7.4920,3.4000,1.6060,814.9000,49.4400,8.1580,1.4660,26.5590,25.5800,
1994-01-13,0.6908,,0.5573,1.4957,,1.3209,8.7217,6.7805,7.7260,31.4400,111.9200,2.7340,3.1060,7.5470,3.4105,1.6100,814.5000,49.4200,8.1710,1.4775,26.5100,25.6000,
1994-01-14,0.6900,,0.5580,1.4913,,1.3205,8.7217,6.7800,7.7270,31.4400,111.2400,2.7360,3.1085,7.5480,3.4155,1.6085,814.2000,49.4700,8.1935,1.4810,26.4950,25.5800,
1994-01-17,ND,,ND,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
1994-01-18,0.6960,,0.5630,1.4965,,1.3157,8.7217,6.7750,7.7255,31.4400,110.7500,2.7320,3.1060,7.5050,3.4155,1.6090,815.5000,49.5400,8.0965,1.4642,26.4250,25.5700,
1994-01-19,0.7010,,0.5650,1.4910,,1.3110,8.7217,6.7875,7.7259,31.4400,110.8500,2.7315,3.1060,7.5120,3.4120,1.6105,815.2000,49.5300,8.1325,1.4610,26.4490,25.5200,
1994-01-20,0.7034,,0.5648,1.5000,,1.3103,8.7217,6.7625,7.7253,31.4400,111.6000,2.7450,3.1065,7.4780,3.4170,1.6095,813.8000,49.5500,8.0970,1.4540,26.4555,25.5300,
1994-01-21,0.7025,,0.5657,1.4948,,1.3115,8.7257,6.7865,7.7237,31.4400,111.2500,2.7440,3.1060,7.5200,3.4105,1.6055,813.7000,49.5200,8.0700,1.4645,26.4340,25.5200,
